,Date,User,Tweet
8922,2021-03-31 14:50:59+00:00,crystaltruth123,"@PMOIndia 
@IncomeTaxIndia 
#DigitalIndia 
#PANcard
Link of PAN card with AADHAAR card detail has been removed from IT Dept. Website. 

No one knows fate how to process for linkage that is inconvenience towards large number of public.

Help is solicited in the public interest. https://t.co/0dTteXI5AQ https://t.co/UhOzsb2zZL"
8923,2021-03-31 14:49:29+00:00,gulab_a_singh,"@IncomeTaxIndia @nsitharamanoffc Can you check whether #IncomeTax site is working? #DigitalIndia cannot be a one-sided affair. You must listen to Professionals &amp; General Public. You owe duty to Society, &amp; must refrain from behaving in a dictatorial manner. Leaders of @BJP4India must be voted out for arrogance."
8924,2021-03-31 13:50:48+00:00,kvjsv_here,"Income tax portal isn't working.. from morning..#DigitalIndia😒 
@IncomeTaxIndia 
#IncomeTax #IncomeTaxRaid @nsitharamanoffc 
#chartedaccountants https://t.co/6zktR7MWfI"
8925,2021-03-31 13:41:43+00:00,skant_25,@ptshrikant @MinOfPower @CMOfficeUP @myogiadityanath sir please promise what can be delivered. From last one week there is no proper power supply in villages of Mau. How can we expect #DigitalIndia when there is no proper power supply itself.
8926,2021-03-31 13:00:51+00:00,winkbrbrowser,"Your personal browser is the place for the real you.
Download the app from https://t.co/pUONqhn4VR
#winkbr #browser #winkbrbrowser #makeinindia #digitalindia https://t.co/TV0gAarmty"
8927,2021-03-31 11:28:06+00:00,yyogeshbansal,"On the one hand we are inundated with reminders from all and sundry that today is the last date for linking Aadhar with PAN, on the other, the link keeps crashing!
#DigitalIndia #AadharPanLink #Panaadharlink"
8928,2021-03-31 11:01:08+00:00,HITESHHGORI,"@FinMinIndia @nsitharamanoffc @nsitharaman 
Income Tax Website not Working from Afternoon.
How to file the pending returns or link adhar ?? #DigitalIndia  ??"
8929,2021-03-31 10:10:55+00:00,amkvsagar,"@IncomeTaxIndia the link for aadhar and pan card linking not working from past 2 days and we have last date today.can you please suggest 
How can we complete this process in any alternative method ??#aadharpanlinking  #DigitalIndia"
8930,2021-03-31 09:03:21+00:00,WhatsAppLaws,"The @P4LOIndia is executing many #SDGs and #Education is among them. But we are not getting any support from @AamAadmiParty and @LtGovDelhi for a revolutionary skills development and education project.  Can @UNESCO, @UNICEF, @WorldBank, @Education2030UN, etc help us #DigitalIndia https://t.co/Q2RAr0Li3w"
8931,2021-03-31 08:43:33+00:00,PtlbSchool,".@P4LOIndia is implementing many #SDGs and #Education is one of them. But we are not getting any support from @AamAadmiParty and @LtGovDelhi for a revolutionary skills development and education project.  Can @UNESCO, @UNICEF, @WorldBank, @Education2030UN, etc help? #DigitalIndia https://t.co/VKsoVebEta"
8932,2021-03-31 06:55:45+00:00,CSCegov_,"VLE Manoj Kumar Sao and VLE Jalsay Netam from District Gariaband, #Chhattisgarh registered 502 citizens in three days under Ayushman Bharat through #CSC.

#DigitalIndia #TransformingIndia #AyushmanBharat #wednesdaythought #WednesdayMotivation https://t.co/zaYfOqkUxJ"
8933,2021-03-31 05:53:27+00:00,nitinjiam,"@rsprasad Sirji this way won't be #DigitalIndia.
@TRAI @DoT_India
Sir again but this time not game from a inaccess video and how can 3rd party access and detected network users balance.
@Vodaldea_News @ViCustomerCare @ViBusinessIndia(this way to do business, shame and untrusted). https://t.co/ypHFyTlRA2"
8934,2021-03-31 04:43:48+00:00,DEFindia,"“I want the world to see me as the real me, not a girl who has lost the vision of one eye” - Sushma Kumari, an aspiring mentee from Khokha, Jharkhand. 

#GoalSamarth #DigitalLiteracy #DigitalIndia #DEFIndia https://t.co/K77cXanpkJ"
8935,2021-03-31 04:30:00+00:00,TOIStudent,"50 per cent say online education led to insurmountable digital divide, reveals a Times NIE survey. #Read what the most eminent educators of India are saying. Download the edition from https://t.co/J1ZG2j0Vsx. 

#edutwitter #teachers #education #Onlineclass  #DigitalIndia https://t.co/i0r2zYAyvY"
8936,2021-03-31 01:59:44+00:00,ResurgentIndia,"Hi @UIDAI 
Made 100 attempts for Address change, both by visiting Kendra as well as from home. After uploading document unable to open payment page due to "" Technical error;Please support PM's emphasis on #DigitalIndia &amp; help value our time
@ceo_uidai 
@CSCegov_
@DrJitendraSingh https://t.co/lBqqwNjGTq"
8937,2021-03-31 01:18:35+00:00,SKodineya,"#Digital signature ensures that the signatures are authentic and verified and it keeps you protected from any misuse of your signatures.
#DigitalIndia
#DigitalTransformation
@_DigitalIndia
#AatmanirbharBharat
#VocalForLocal
#NewIndia
👍🙏🌹 https://t.co/ur3UMhcJge"
8938,2021-03-30 16:55:18+00:00,eagle_mist,"#COVID positives 
Work from home #DigitalIndia 
Any takeaways ?
@NITIAayog @mygovindia 
Surely India can do with some unclogging of cities @WRICitiesIndia https://t.co/Brz0zjCnnt"
8939,2021-03-30 12:18:49+00:00,forum_marfatia,"🔴Important update for Facebook ads from Apple🔴

#facebookads #iphone #appleios14 #ios14 #impupdate #fbads #digitalmarketing #fbads2021 #digitalindia #fbmanager #facebookads2021 #growbusinessgodigital #godigitalwithforum https://t.co/iLh4LbJpiT"
8940,2021-03-30 11:42:02+00:00,Niteesh_kr,"@Airtel_Presence Can you please tell what trouble shooting you have done 🤣 as the speed increased rapidly from 0.3kbps to 50 kbps. While airtel promises for a lot more l.
#digitalindia @airtelindia @Airtel_Presence"
8941,2021-03-30 10:36:36+00:00,CSCegov_,"VLE K. Chandrakala from Mahbubnagar district, #Telangana distributing Sanitary Pads and Spreading Awareness about Menstrual Hygiene among Women and girls under the Stree Swabhiman Initiative.

#CSC #DigitalIndia #TransformingIndia #StreeSwabhiman #tuesdayvibe #tuesdaymotivations https://t.co/1nhdBEijUS"
8942,2021-03-30 08:41:46+00:00,Jyotidwip,"@IndiaPostOffice Still awaiting to hear back from you. When are you delivering my parcel? Heights of Ignorance!
#aadhaarupdate #aadhaarpvccard
#Digital #DigitalIndia
 Cc: @cpmgassam @cpmgnortheast @Aadhaar_Care @UIDAI @rsprasad @narendramodi @OfficeOfRSP @GoI_MeitY"
8943,2021-03-30 06:48:23+00:00,LBSingh09,Digital signature ensures that the signatures are authentic and verified and it keeps you protected from any misuse of your signatures. #DigitalIndia https://t.co/dvp65GwR14
8944,2021-03-30 06:26:46+00:00,RajaniBhajan,"Digital signature ensures that the signatures are authentic and verified 
and it keeps you protected from any misuse of your signatures.
#DigitalIndia

via MyNt https://t.co/MmDHR4WR2O"
8945,2021-03-30 06:18:06+00:00,AnekamMPOS,"How Schools and Educational Institutions can be benefited from Anekam App  https://t.co/kKTWTEaZDd  

Download our App today! It's FREE!! Avalable on GooglePlay

#Anekam #payments #technology #app #teachers #school #schoolteacher #education  #digitaltransformation #DigitalIndia https://t.co/s33H0elVYy"
8946,2021-03-30 06:14:44+00:00,Cersai_India,"Seek your 14 Digit unique CKYC number from your Bank/Mutual Fund/Insurance company today.
#CKYC #GoPaperless #HassleFreeKYC #DigitalIndia
@FinMinIndia @DFS_India @RBI @ChiefIba @ChairmanIba @EoDB_India @SEBI_India @irdaindia @PFRDAOfficial @DIPPGOI https://t.co/UCJqaSPzp1"
8947,2021-03-30 05:50:54+00:00,eagle_mist,#India ; where democracy ensures the haves &amp; the have nots @TOIEditor @TheHinduComment our politico-bureacratic masters r emasculated from problems faced by common man #streetdogs #rabies #dogbites #trauma @rajkamaljha @shekharkahin @ndtvindia #digitalIndia vs real India ! https://t.co/STp70y6CQ7
8948,2021-03-30 05:49:18+00:00,BalGovindPasi2,"Digital signature ensures that the signatures are authentic and verified 
and it keeps you protected from any misuse of your signatures.
#DigitalIndia
@kpmaurya1
@bpsarojmp
@BJPVinodSonkar
@sureshpasiBJP
@BJPKashiKshetra
@bjpgangapar https://t.co/Uakch3UyAx"
8949,2021-03-30 04:03:03+00:00,Niteesh_kr,"When airtel 4G network tower is just 200 mts away from you and you get this speed.
इससे ज्यादा स्पीड तो २०११ में आती थी ।
Thanks airtel for teaching us what is the fastest 4g internet speed. 
@airtelindia @Airtel_Presence @airtelnews #DigitalTransformation #DigitalIndia https://t.co/JJ0cBvA7ke"
8950,2021-03-30 03:35:59+00:00,NaMoPraveenKor,"Digital signature ensures that the signatures are authentic and verified 
and it keeps you protected from any misuse of your signatures.
#DigitalIndia
#ViaNaMoApp
#PraveenKumarKorpole
via MyNt https://t.co/k0y9fnhBAQ"
8951,2021-03-30 03:33:14+00:00,rsprasad,"Digital signature ensures that the signatures are authentic and verified 
and it keeps you protected from any misuse of your signatures.
#DigitalIndia https://t.co/RepK2eB1yh"
8952,2021-03-29 13:56:27+00:00,rebelliousdogra,"11 Crore Indian Cardholder's Cards Data Including personal details &amp; KYC soft copy (PAN, Aadhar etc) leaked from #Mobiwik company's Server in India. 6 TB KYC Data &amp; 350GB compressed files. #DigitalIndia"
8953,2021-03-29 07:04:02+00:00,nikuamit,@DoT_India @reliancejio @JioCare @PMOIndia @narendramodi @rsprasad Dear @PMOIndia @narendramodi @DoT_India @rsprasad so this is your #DigitalIndia model where we don't get internet for work from home when covid cases raising. So your govt wants people to go outside and get covid +ve as can't work due to @reliancejio @JioCare service.
8954,2021-03-29 03:30:04+00:00,winkbrbrowser,"Instant search in WinkBr
How to search the web faster? ⚡️ Explore Instant Search, which lets you search the web from your browser without having to open a new tab or leaving the one that is already open. 
#winkbr #winkbrbrowser #browser #makeinindia #digitalindia https://t.co/PJbf5gL7Xw"
8955,2021-03-28 17:30:02+00:00,isrgrajan,"Tips that can save you from heavy challans in India

See: https://t.co/TMcgvczBwV

#isrgrajan #SundayMotivation #Androidapp #DigitalIndia #Government #India #iOS #Modi #NarendraModi #Regulations #Technology #Traffic https://t.co/PPKlts31YS"
8956,2021-03-28 16:18:48+00:00,CSCegov_,"Launch of CSC Amul Parlour of VLE Surender Kumar from Sadar block, Hazaribag district, #Jharkhand.

#CSC #DigitalIndia #TransormingIndia #CSCAmulParlour #sundayvibes #SundayMotivation https://t.co/QSd78VxBsV"
8957,2021-03-28 13:48:51+00:00,SlashRTC,"Wishing you a very Happy Holi From Our family @SlashRTC to yours

https://t.co/wjFB2LAiRp

#HappyHoli #Holi2021 #SafeHoli #EvolvewithAI #Customerserviceatitsbest #contactcentresolutions #Slashrtc #Digitalindia #Mumbai https://t.co/jKAb71763V"
8958,2021-03-28 13:10:16+00:00,gosalia_alpesh,"@JioCare @reliancejio @TRAI 
In how many days, can a technical issue in one building be resolved ? As all building surrounding us are having internet connectivity. This is your #digitalindia plan ? Not heard anything from your end regarding our complaint. SR000014FMIK #data https://t.co/CTQCSRtVWs"
8959,2021-03-28 08:57:04+00:00,drswapnilmantri,"The era of digital health begins in India.
The government of India has lined up a series of measures,from a digital health ID for every citizen to deeper use of telemedicine,to promote digital healthcare. Kudos PM @Narendramodi ji #DigitalIndia
https://t.co/P0VW47D0I2"
8960,2021-03-26 18:49:33+00:00,drmohitchangani,"@AmazonHelp I tried but from my phone I could not complete it. Second, I asked for the official complaint filing. By myself. You can take action upon my complaint. I want to make it official. @amazonIN @amazon @JeffBezos #DigitalIndia #AmazonUnions #Amazon #onlineshop"
8961,2021-03-26 13:32:21+00:00,kamakshysharma,Big part of our country is living digital life. But why noone is talking about it. Millions are suffering from it. #Digitalmanipulation #datachori #DigitalIndia  #cyberterrorism https://t.co/xBPMRmZTm7
8962,2021-03-26 07:30:00+00:00,hpcl_retail,"From fuelling to billing, enjoy a seamless experience with a connected system fuelled with smart technology. With Integrated Payment Solution, get billed for what is filled. 
#GoDigital #ContactlessPayment #CashlessPayment #DigitalIndia #IPS #SmartPay @HPCL https://t.co/NvOQVgMZgB"
8963,2021-03-26 06:32:45+00:00,Vizitorapp,"@HardRock Cafe’s constant force that keeps pushing them for changes has enabled them to add an experience right from the door step.
They are onboard with #India in the #DigitalIndia initiative and have replaced old log books with our touchless visitor system.
#vizitor #restaurant https://t.co/FbtEUqdOiO"
8964,2021-03-26 05:23:25+00:00,CSCegov_,"""CSC Spotlight - Stories of Digital Transformation""

This #Friday, the guests are VLE Laishram Rakesh Singh and VLE Korouhanba Waikhom from #Manipur.

Watch it LIVE on the #CSC Facebook Page, 26th March 2021(Today), at 11 AM.

#DigitalIndia #CSCSpotlight #TransformingIndia https://t.co/mO5bb4N45P"
8965,2021-03-26 05:19:20+00:00,RahulFeature,"1/3 @bsesdelhi getting new connection is such a harrowing experience.
No SOP, No employees at the time of appointment and one is forced to run from pole to post for days.
@MinOfPower @PiyushGoyal #DigitalTransformation #DigitalIndia 
My service ID 8004874337 is being denied"
8966,2021-03-26 03:55:47+00:00,asingh_25,"@BSNLCorporate
 
My internet is fluctuating from last 2days.I hv done the complain. 
Kindly do the needful to fix this fluctuation issue ASAP.
bcz it is impacting my WFH.

Complain No: 1053 293 412
Land Line : 05262-298 399

#DigitalIndia 
@rsprasad
 
@GoI_MeitY https://t.co/Fcu5WXhEYx"
8967,2021-03-25 21:01:54+00:00,IndiaInLebanon,"To explore &amp; know about India &amp; to avail major govt. services from more than 200 departments &amp; 28 States, download the  #UMANGINDIA App, available at Android: https://t.co/zk867ABbBq
&amp; iOS:
https://t.co/lTfTDpS2ng

#DigitalIndia

@MEAIndia 
@SecySanjay
@_DigitalIndia 
@GoI_MeitY https://t.co/1W5SrrSkRp"
8968,2021-03-25 14:30:01+00:00,InvestIndiaCHE,"#InvestInIndia

Investment into #NewIndia’s gaming industry grew at a CAGR of 22% from 2014 to 2020.
Explore more about the sector here: https://t.co/rOyoXc3mjj

#InvestIndia #DigitalIndia #Gaming #onlinegaming

@DIPPGOI @CimGOI @GoI_MeitY @_DigitalIndia  @PMOIndia @NITIAayog https://t.co/ugLkBFhBUA"
8969,2021-03-25 13:25:08+00:00,SumedhaAthreya,@CTRavi_BJP Recently we received an amount of some policy that was made 10yrs back from post office. We asked them to transfer online the answer we got was *Sorry sir we don’t have online facility* &amp; we went 3 days continuously to get cash #digitalindia
8970,2021-03-25 10:35:36+00:00,CSCegov_,"""CSC Spotlight - Stories of Digital Transformation""

This #Friday, the guests are VLE Laishram Rakesh Singh and VLE Korouhanba Waikhom from #Manipur.

Watch it LIVE on the #CSC Facebook Page, 26th March 2021(Tomorrow), at 11 AM.

#DigitalIndia #CSCSpotlight #TransformingIndia https://t.co/QkOjoHgpTp"
8971,2021-03-25 06:39:56+00:00,sahityashikre,This #Pandemic has been a blessing for Indians in terms of digitalization. Still a tip of a Ice berg long long way ahead in terms of full potential abilities from digitalisation #DigitalIndia 🇮🇳 https://t.co/fvizY88sTo
8972,2021-03-25 06:14:16+00:00,CSCegov_,"CSC VLE Vaani...

Meet VLE Nandlal Singh from #Bihar, sharing his journey of reaching out to the citizens of his district, serving and empowering them with digital literacy &amp; other services. - https://t.co/JATzsxdgQS

#CSC #DigitalIndia #TransformingIndia #CSCVLEVaani"
8973,2021-03-25 05:20:01+00:00,SidneyW85778988,@sherryontopp  im from Amritsar currently NRI from canada looking for help by a woman activist who can fight for our rights in India and it’s @TheOfficialSBI who needs a jolt.Can’t be better than Mam #Navjotkaursidhu wondering if she is on social media?🙏🏻 #digitalindia
8974,2021-03-25 04:24:32+00:00,imharshalgandhi,"MCA Updates

From FY commencing on 01.04.2021, 

#MCA #ROC #Amendment #CompaniesAct #Accouting #ERP #AuditTrail #Accountability #Transparency #DigitalIndia https://t.co/lpht3GZLz8"
